param fP :=
WIND 1S 1622 0.06929978942871094
WIND 1S 1623 0.11499594116210937
WIND 1S 1624 0.16351953125
WIND 1S 1625 0.15423684692382814
WIND 1S 1626 0.23128526306152344
WIND 1S 1627 0.425884521484375
WIND 1S 1628 0.4019717102050781
WIND 1S 1629 0.26456756591796876
WIND 1S 1630 0.15492459106445314
WIND 1S 1631 0.14312461853027345
WIND 1S 1632 0.1519060516357422
WIND 1S 1633 0.1677066650390625
WIND 1S 1634 0.17760813903808595
WIND 1S 1635 0.1558402557373047
WIND 1S 1636 0.1327935333251953
WIND 1S 1637 0.18235939025878906
WIND 1S 1638 0.21425958251953126
WIND 1S 1639 0.2056658477783203
WIND 1S 1640 0.22898348999023438
WIND 1S 1641 0.10918761444091797
WIND 1S 1642 0.0
WIND 1S 1643 0.025398527145385742
WIND 1S 1644 0.13093855285644532
WIND 1S 1645 0.1843203582763672
WIND 1S 1646 0.12394500732421875
WIND 1S 1647 0.22778836059570312
WIND 1S 1648 0.1883450469970703
WIND 1S 1649 0.20054405212402343
WIND 1S 1650 0.08597791290283203
WIND 1S 1651 0.03676952362060547
WIND 1S 1652 0.0704303970336914
WIND 1S 1653 0.26117581176757815
WIND 1S 1654 0.43044912719726564
WIND 1S 1655 0.07771961212158203
WIND 1S 1656 0.04107942581176758
WIND 1S 1657 0.03465740203857422
WIND 1S 1658 0.10308401489257812
WIND 1S 1659 0.019624279022216796
WIND 1S 1660 0.12499551391601563
WIND 1S 1661 0.18154725646972655
WIND 1S 1662 0.44218878173828124
WIND 1S 1663 0.6641303100585938
WIND 1S 1664 0.4406547546386719
WIND 1S 1665 0.3125261535644531
WIND 1S 1666 0.0
WIND 1S 1667 0.1401249542236328
WIND 1S 1668 0.3477955017089844
WIND 1S 1669 0.6652269287109375
WIND 1S 1670 0.8049734497070312
WIND 1S 1671 0.9655736083984375
WIND 1S 1672 1.0
WIND 1S 1673 1.0
WIND 1S 1674 1.0
WIND 1S 1675 1.0
WIND 1S 1676 1.0
WIND 1S 1677 1.0
WIND 1S 1678 1.0
WIND 1S 1679 1.0
WIND 1S 1680 1.0
WIND 1S 1681 1.0
WIND 1S 1682 1.0
WIND 1S 1683 0.9838613891601562
WIND 1S 1684 0.4293165283203125
WIND 1S 1685 0.01316781997680664
WIND 1S 1686 0.09670243835449219
WIND 1S 1687 0.01889973831176758
WIND 1S 1688 0.274632568359375
WIND 1S 1689 0.887785888671875
WIND 1S 1690 0.49103790283203125
WIND 1S 1691 0.5040242614746093
WIND 1S 1692 0.44246673583984375
WIND 1S 1693 0.3143671569824219
WIND 1S 1694 0.4236055603027344
WIND 1S 1695 0.4925002746582031
WIND 1S 1696 0.24828981018066407
WIND 1S 1697 0.29034552001953123
WIND 1S 1698 0.23522555541992188
WIND 1S 1699 0.12346092987060547
WIND 1S 1700 0.022974281311035155
WIND 1S 1701 0.4509335632324219
WIND 1S 1702 0.44297052001953124
WIND 1S 1703 0.76499560546875
WIND 1S 1704 0.0212015380859375
WIND 1S 1705 0.10109795379638672
WIND 1S 1706 0.7051705322265625
WIND 1S 1707 0.9946265869140625
WIND 1S 1708 0.4355617065429688
WIND 1S 1709 0.3595246276855469
WIND 1S 1710 0.10686091613769531
WIND 1S 1711 0.26256002807617185
WIND 1S 1712 0.5109063110351563
WIND 1S 1713 0.6741023559570313
WIND 1S 1714 0.2148241882324219
WIND 1S 1715 0.25378567504882815
WIND 1S 1716 0.2727099914550781
WIND 1S 1717 0.41930810546875
WIND 1S 1718 0.56693212890625
WIND 1S 1719 0.47554898071289065
WIND 1S 1720 1.0
WIND 1S 1721 1.0
WIND 1S 1722 0.619551513671875
WIND 1S 1723 0.5180166015625
WIND 1S 1724 0.27218734741210937
WIND 1S 1725 0.2174356689453125
WIND 1S 1726 0.1493479309082031
WIND 1S 1727 0.18122132873535157
WIND 1S 1728 0.31190283203125
WIND 1S 1729 0.4999403381347656
WIND 1S 1730 0.9297013549804688
WIND 1S 1731 0.43186843872070313
WIND 1S 1732 0.2146339111328125
WIND 1S 1733 0.14975494384765625
WIND 1S 1734 0.10714284515380859
WIND 1S 1735 0.11715027618408203
WIND 1S 1736 0.13509274291992188
WIND 1S 1737 0.0773697280883789
WIND 1S 1738 0.017166440963745117
WIND 1S 1739 0.33551055908203126
WIND 1S 1740 0.36369058227539064
WIND 1S 1741 0.5167059936523437
WIND 1S 1742 0.39131494140625
WIND 1S 1743 0.2260356903076172
WIND 1S 1744 0.5350993041992187
WIND 1S 1745 0.5740010986328125
WIND 1S 1746 0.6603790283203125
WIND 1S 1747 0.8845908813476563
WIND 1S 1748 0.181699951171875
WIND 1S 1749 0.0
WIND 1S 1750 0.0
WIND 1S 1751 0.0
WIND 1S 1752 0.04503264999389649
WIND 1S 1753 0.14691380310058594
WIND 1S 1754 0.3609543151855469
WIND 1S 1755 0.45745928955078125
WIND 1S 1756 0.09634526824951171
WIND 1S 1757 0.3879166259765625
WIND 1S 1758 1.0
WIND 1S 1759 1.0
WIND 1S 1760 0.979408447265625
WIND 1S 1761 0.5573041381835937
WIND 1S 1762 0.39660626220703127
WIND 1S 1763 0.45755841064453123
WIND 1S 1764 0.3798393859863281
WIND 1S 1765 0.27662771606445313
WIND 1S 1766 0.0628079719543457
WIND 1S 1767 0.09723793029785156
WIND 1S 1768 0.1162354507446289
WIND 1S 1769 0.2487476806640625
WIND 1S 1770 0.3967779846191406
WIND 1S 1771 0.14453872680664062
WIND 1S 1772 0.40709390258789063
WIND 1S 1773 0.2443775177001953
WIND 1S 1774 0.13915084838867187
WIND 1S 1775 0.15703762817382813
WIND 1S 1776 0.23569059753417967
WIND 1S 1777 0.31598922729492185
WIND 1S 1778 0.5804362182617188
WIND 1S 1779 0.9378053588867188
WIND 1S 1780 0.6624476928710937
WIND 1S 1781 0.0681352767944336
WIND 1S 1782 0.09897898864746094
WIND 1S 1783 0.8031207885742188
WIND 1S 1784 1.0
WIND 1S 1785 0.8218765258789062
WIND 1S 1786 0.5349955444335938
WIND 1S 1787 0.35761761474609377
WIND 1S 1788 0.34467764282226565
WIND 1S 1789 0.19173066711425782
WIND 1S 1790 0.15536676025390625
WIND 1S 1791 0.13179396057128906
WIND 1S 1792 0.15359169006347656
WIND 1S 1793 0.09289806365966796
WIND 1S 1794 0.07749954223632813
WIND 1S 1795 0.10201436614990235
WIND 1S 1796 0.08063941192626953
WIND 1S 1797 0.18617494201660156
WIND 1S 1798 0.2550803680419922
WIND 1S 1799 0.20986674499511718
WIND 1S 1800 0.06878778076171875
WIND 1S 1801 0.20404225158691405
WIND 1S 1802 0.4810130920410156
WIND 1S 1803 0.2583344116210938
WIND 1S 1804 0.0835212631225586
WIND 1S 1805 0.03235380935668945
WIND 1S 1806 0.12526712799072265
WIND 1S 1807 0.05338596725463867
WIND 1S 1808 0.020476564407348633
WIND 1S 1809 0.0
WIND 1S 1810 0.0
WIND 1S 1811 0.22166481018066406
WIND 1S 1812 0.2692431030273438
WIND 1S 1813 0.24603057861328126
WIND 1S 1814 0.23819676208496093
WIND 1S 1815 0.16741191101074218
WIND 1S 1816 0.20402679443359376
WIND 1S 1817 0.26160894775390625
WIND 1S 1818 0.09729692077636719
WIND 1S 1819 0.07147576141357422
WIND 1S 1820 0.0
WIND 1S 1821 0.5571197509765625
WIND 1S 1822 0.9240662841796875
WIND 1S 1823 0.5571000366210938
WIND 1S 1824 0.22983290100097656
WIND 1S 1825 0.9533599853515625
WIND 1S 1826 0.1924208984375
WIND 1S 1827 0.2463673553466797
WIND 1S 1828 0.15441827392578125
WIND 1S 1829 0.12062447357177734
WIND 1S 1830 0.09502412414550782
WIND 1S 1831 0.08354505157470703
WIND 1S 1832 0.029448785781860352
WIND 1S 1833 0.03803741836547852
WIND 1S 1834 0.95680322265625
WIND 1S 1835 1.0
WIND 1S 1836 1.0
WIND 1S 1837 1.0
WIND 1S 1838 1.0
WIND 1S 1839 1.0
WIND 1S 1840 1.0
WIND 1S 1841 1.0
WIND 1S 1842 1.0
WIND 1S 1843 1.0
WIND 1S 1844 1.0
WIND 1S 1845 1.0
WIND 1S 1846 0.43895840454101565
WIND 1S 1847 0.20331300354003906
WIND 1S 1848 0.3366260070800781
WIND 1S 1849 1.0
WIND 1S 1850 1.0
WIND 1S 1851 0.5938400268554688
WIND 1S 1852 0.17842555236816407
WIND 1S 1853 0.2630335693359375
WIND 1S 1854 0.02649271011352539
WIND 1S 1855 0.024215471267700194
WIND 1S 1856 0.19630110168457032
WIND 1S 1857 0.18270872497558593
WIND 1S 1858 0.29164944458007813
WIND 1S 1859 0.18174214172363282
WIND 1S 1860 0.34660360717773436
WIND 1S 1861 0.364576171875
WIND 1S 1862 0.19247317504882813
WIND 1S 1863 0.2353292999267578
WIND 1S 1864 0.10994841766357422
WIND 1S 1865 0.21224952697753907
WIND 1S 1866 0.5821621704101563
WIND 1S 1867 0.13978237915039063
WIND 1S 1868 0.929547119140625
WIND 1S 1869 0.9912108764648437
WIND 1S 1870 1.0
WIND 1S 1871 1.0
WIND 1S 1872 1.0
WIND 1S 1873 0.7960965576171875
WIND 1S 1874 0.6806941528320313
WIND 1S 1875 1.0
WIND 1S 1876 0.991626220703125
WIND 1S 1877 0.7698290405273438
WIND 1S 1878 0.6557906494140625
WIND 1S 1879 0.6016504516601563
WIND 1S 1880 0.2560772094726563
WIND 1S 1881 0.10426448822021485
WIND 1S 1882 0.09629952239990235
WIND 1S 1883 0.14054978942871094
WIND 1S 1884 0.10207486724853515
WIND 1S 1885 0.10604712677001953
WIND 1S 1886 0.09297307586669921
WIND 1S 1887 0.07492906188964844
WIND 1S 1888 0.10193878173828125
WIND 1S 1889 0.07823583984375
WIND 1S 1890 0.021966018676757813
WIND 1S 1891 0.0
WIND 1S 1892 0.1616450653076172
WIND 1S 1893 0.4355191345214844
WIND 1S 1894 0.7299248657226562
WIND 1S 1895 0.8979734497070313
WIND 1S 1896 0.23912123107910158
WIND 1S 1897 0.07402072143554687
WIND 1S 1898 0.06162119674682617
WIND 1S 1899 0.03038685989379883
WIND 1S 1900 0.0674487533569336
WIND 1S 1901 0.31791995239257814
WIND 1S 1902 0.5810107421875
WIND 1S 1903 0.9743240356445313
WIND 1S 1904 0.914135986328125
WIND 1S 1905 0.6511710815429688
WIND 1S 1906 0.4328060302734375
WIND 1S 1907 0.9682926635742187
WIND 1S 1908 0.9791929321289062
WIND 1S 1909 0.955197265625
WIND 1S 1910 0.9705825805664062
WIND 1S 1911 0.8213759155273438
WIND 1S 1912 0.7367026977539063
WIND 1S 1913 0.5288518676757813
WIND 1S 1914 0.4133355407714844
WIND 1S 1915 0.24989419555664064
WIND 1S 1916 0.2547762451171875
WIND 1S 1917 0.20962191772460936
WIND 1S 1918 0.6385941162109375
WIND 1S 1919 0.61770703125
WIND 1S 1920 0.627744873046875
WIND 1S 1921 0.6013190307617188
WIND 1S 1922 0.712439697265625
WIND 1S 1923 0.7582799072265625
WIND 1S 1924 0.798328125
WIND 1S 1925 0.8808214111328125
WIND 1S 1926 0.8638544311523437
WIND 1S 1927 0.80382177734375
WIND 1S 1928 0.7614730224609375
WIND 1S 1929 0.5780558471679688
WIND 1S 1930 0.40746551513671875
WIND 1S 1931 0.430528564453125
WIND 1S 1932 0.4532436828613281
WIND 1S 1933 0.3956683044433594
WIND 1S 1934 0.3550184936523437
WIND 1S 1935 0.3117378234863281
WIND 1S 1936 0.274163818359375
WIND 1S 1937 0.21287184143066407
WIND 1S 1938 0.1803913116455078
WIND 1S 1939 0.132152099609375
WIND 1S 1940 0.039926467895507814
WIND 1S 1941 0.0
WIND 1S 1942 0.0
WIND 1S 1943 0.04281710052490234
WIND 1S 1944 0.3451697998046875
WIND 1S 1945 0.2676209411621094
WIND 1S 1946 0.26828271484375
WIND 1S 1947 0.5502029418945312
WIND 1S 1948 0.42313729858398436
WIND 1S 1949 0.1652550811767578
WIND 1S 1950 0.22048890686035155
WIND 1S 1951 0.38462387084960936
WIND 1S 1952 0.3719337463378906
WIND 1S 1953 0.12737496185302735
WIND 1S 1954 0.012500201225280762
WIND 1S 1955 0.0
WIND 1S 1956 0.0
WIND 1S 1957 0.0
WIND 1S 1958 0.0
WIND 1S 1959 0.0
WIND 1S 1960 0.05780860137939453
WIND 1S 1961 0.10139715576171875
WIND 1S 1962 0.1541441192626953
WIND 1S 1963 0.18978251647949218
WIND 1S 1964 0.17651309204101562
WIND 1S 1965 0.191068603515625
WIND 1S 1966 0.14798271179199218
WIND 1S 1967 0.13000387573242186
WIND 1S 1968 0.13392709350585938
WIND 1S 1969 0.11383012390136718
WIND 1S 1970 0.29610650634765623
WIND 1S 1971 1.0
WIND 1S 1972 1.0
WIND 1S 1973 0.5195196533203125
WIND 1S 1974 0.6168355102539063
WIND 1S 1975 0.8174947509765625
WIND 1S 1976 1.0
WIND 1S 1977 0.793675048828125
WIND 1S 1978 0.6093978881835938
WIND 1S 1979 0.6405443115234375
WIND 1S 1980 0.65834716796875
WIND 1S 1981 0.42089544677734375
WIND 1S 1982 0.29561102294921876
WIND 1S 1983 0.315192138671875
WIND 1S 1984 0.22610098266601564
WIND 1S 1985 0.26556036376953124
WIND 1S 1986 0.318258544921875
WIND 1S 1987 0.31425387573242186
WIND 1S 1988 0.4605060424804687
WIND 1S 1989 0.3536759643554688
WIND 1S 1990 0.41919268798828124
WIND 1S 1991 0.42487741088867187
WIND 1S 1992 0.41334732055664064
WIND 1S 1993 0.46913742065429687
WIND 1S 1994 0.3655396728515625
WIND 1S 1995 0.2597298583984375
WIND 1S 1996 0.188828369140625
WIND 1S 1997 0.1402720642089844
WIND 1S 1998 0.16165992736816406
WIND 1S 1999 0.199404541015625
WIND 1S 2000 0.2359927215576172
WIND 1S 2001 0.1653520050048828
WIND 1S 2002 0.11276659393310547
WIND 1S 2003 0.17542103576660156
WIND 1S 2004 0.21181272888183594
WIND 1S 2005 0.1936435546875
WIND 1S 2006 0.2368449401855469
WIND 1S 2007 0.301187744140625
WIND 1S 2008 0.5425624389648438
WIND 1S 2009 0.6484725952148438
WIND 1S 2010 0.5620803833007812
WIND 1S 2011 0.2354288330078125
WIND 1S 2012 0.20672470092773437
WIND 1S 2013 0.0
WIND 1S 2014 0.0
WIND 1S 2015 0.015367720603942871
WIND 1S 2016 0.023245109558105468
WIND 1S 2017 0.09739012908935547
WIND 1S 2018 0.18950149536132813
WIND 1S 2019 0.14114382934570313
WIND 1S 2020 0.21951425170898436
WIND 1S 2021 0.20688217163085937
WIND 1S 2022 0.22717660522460936
WIND 1S 2023 0.40546670532226564
WIND 1S 2024 0.1333592529296875
WIND 1S 2025 0.13617169189453124
WIND 1S 2026 0.1919458312988281
WIND 1S 2027 0.7985487670898438
WIND 1S 2028 0.5413989868164063
WIND 1S 2029 0.970935302734375
WIND 1S 2030 0.9199453125
WIND 1S 2031 1.0
WIND 1S 2032 1.0
WIND 1S 2033 1.0
WIND 1S 2034 1.0
WIND 1S 2035 1.0
WIND 1S 2036 1.0
WIND 1S 2037 1.0
WIND 1S 2038 1.0
WIND 1S 2039 1.0
WIND 1S 2040 1.0
WIND 1S 2041 1.0
WIND 1S 2042 0.906912109375
WIND 1S 2043 0.3298914794921875
WIND 1S 2044 0.7360078125
WIND 1S 2045 0.051278160095214846
WIND 1S 2046 0.03303998947143555
WIND 1S 2047 0.055722808837890624
WIND 1S 2048 0.0
WIND 1S 2049 0.07115679931640626
WIND 1S 2050 0.564446044921875
WIND 1S 2051 0.9137576293945312
WIND 1S 2052 0.7918961181640625
WIND 1S 2053 0.918884033203125
WIND 1S 2054 0.6522495727539063
WIND 1S 2055 0.6294761352539062
WIND 1S 2056 0.5305542602539063
WIND 1S 2057 0.5094938049316406
WIND 1S 2058 0.37898016357421876
WIND 1S 2059 0.1117106704711914
WIND 1S 2060 0.16195150756835938
WIND 1S 2061 0.12182471466064453
WIND 1S 2062 0.054201969146728514
WIND 1S 2063 0.01753330993652344
WIND 1S 2064 0.06387490081787109
WIND 1S 2065 0.062147872924804684
WIND 1S 2066 0.017698801040649415
WIND 1S 2067 0.02912490463256836
WIND 1S 2068 0.0
WIND 1S 2069 0.0
WIND 1S 2070 0.059088836669921874
WIND 1S 2071 0.11522454071044921
WIND 1S 2072 0.11563140106201172
WIND 1S 2073 0.00456101131439209
WIND 1S 2074 0.01862852096557617
WIND 1S 2075 0.0
WIND 1S 2076 0.10772631072998047
WIND 1S 2077 0.10163130950927735
WIND 1S 2078 0.08965399169921875
WIND 1S 2079 0.21523359680175783
WIND 1S 2080 0.1778572998046875
WIND 1S 2081 0.20061465454101562
WIND 1S 2082 0.2683753967285156
WIND 1S 2083 0.1589331512451172
WIND 1S 2084 0.23946847534179688
WIND 1S 2085 0.9164696044921875
WIND 1S 2086 0.24827825927734376
WIND 1S 2087 0.08057355499267578
WIND 1S 2088 0.04157647705078125
WIND 1S 2089 0.28423345947265627
WIND 1S 2090 0.944363525390625
WIND 1S 2091 0.9790287475585937
WIND 1S 2092 0.8897925415039063
WIND 1S 2093 1.0
WIND 1S 2094 1.0
WIND 1S 2095 0.94681103515625
WIND 1S 2096 1.0
WIND 1S 2097 0.6324569091796876
WIND 1S 2098 0.9922669067382812
WIND 1S 2099 0.7864719848632813
WIND 1S 2100 0.5112159423828125
WIND 1S 2101 0.5624631958007813
WIND 1S 2102 0.19550506591796876
WIND 1S 2103 0.46517837524414063
WIND 1S 2104 0.2579632568359375
WIND 1S 2105 0.2564733581542969
WIND 1S 2106 0.2727792663574219
WIND 1S 2107 0.38762689208984374
WIND 1S 2108 0.5597655029296875
WIND 1S 2109 0.2936352233886719
WIND 1S 2110 0.5261519165039062
WIND 1S 2111 0.56237548828125
WIND 1S 2112 0.21282383728027343
WIND 1S 2113 0.342734130859375
WIND 1S 2114 0.316380859375
WIND 1S 2115 0.21251075744628906
WIND 1S 2116 0.20928750610351562
WIND 1S 2117 0.3934036865234375
WIND 1S 2118 0.1996131591796875
WIND 1S 2119 0.29929425048828123
WIND 1S 2120 0.2898505859375
WIND 1S 2121 0.5598369750976563
WIND 1S 2122 0.7587607421875
WIND 1S 2123 0.46865966796875
WIND 1S 2124 0.9286390991210938
WIND 1S 2125 0.6184130859375
WIND 1S 2126 0.44444296264648436
WIND 1S 2127 0.5537996215820312
WIND 1S 2128 0.5161001586914062
WIND 1S 2129 0.25815213012695315
WIND 1S 2130 0.25963409423828127
WIND 1S 2131 0.03838226699829102
WIND 1S 2132 0.052238998413085935
WIND 1S 2133 0.4455464477539062
WIND 1S 2134 0.9890862426757813
WIND 1S 2135 0.5150272216796875
WIND 1S 2136 0.56229345703125
WIND 1S 2137 0.7178413696289062
WIND 1S 2138 1.0
WIND 1S 2139 1.0
WIND 1S 2140 1.0
WIND 1S 2141 0.0232669620513916
WIND 1S 2142 0.05685917282104492
WIND 1S 2143 0.1430406036376953
WIND 1S 2144 0.1281405792236328
WIND 1S 2145 0.10719129943847656
WIND 1S 2146 0.05035363006591797
WIND 1S 2147 0.07004807281494141
WIND 1S 2148 0.24711038208007813
WIND 1S 2149 0.49073004150390626
WIND 1S 2150 0.7541433715820313
WIND 1S 2151 0.6521459350585938
WIND 1S 2152 0.6081851806640625
WIND 1S 2153 0.733005615234375
WIND 1S 2154 0.9925362548828125
WIND 1S 2155 0.96120703125
WIND 1S 2156 0.743228759765625
WIND 1S 2157 0.4174095764160156
WIND 1S 2158 0.24500833129882812
WIND 1S 2159 0.10851864624023437
WIND 1S 2160 0.052424755096435544
WIND 1S 2161 0.09018995666503907
WIND 1S 2162 0.2232952880859375
WIND 1S 2163 0.28743624877929685
WIND 1S 2164 0.050583194732666016
WIND 1S 2165 0.048698875427246095
WIND 1S 2166 0.07111260223388671
WIND 1S 2167 1.0
WIND 1S 2168 0.5783076171875
WIND 1S 2169 0.24556614685058595
WIND 1S 2170 0.340462890625
WIND 1S 2171 0.31529315185546875
WIND 1S 2172 0.0900806655883789
WIND 1S 2173 0.11235068511962891
WIND 1S 2174 0.2009966125488281
WIND 1S 2175 0.2590912780761719
WIND 1S 2176 0.42690582275390626
WIND 1S 2177 0.3663224792480469
WIND 1S 2178 0.26982321166992185
WIND 1S 2179 0.04743381881713867
WIND 1S 2180 0.08757261657714843
WIND 1S 2181 0.0569874267578125
WIND 1S 2182 1.0
WIND 1S 2183 1.0
WIND 1S 2184 1.0
WIND 1S 2185 1.0
WIND 1S 2186 1.0
WIND 1S 2187 1.0
WIND 1S 2188 1.0
WIND 1S 2189 1.0
WIND 1S 2190 1.0
WIND 1S 2191 1.0
WIND 1S 2192 1.0
WIND 1S 2193 1.0
WIND 1S 2194 1.0
WIND 1S 2195 1.0
WIND 1S 2196 1.0
WIND 1S 2197 1.0
WIND 1S 2198 1.0
WIND 1S 2199 1.0
WIND 1S 2200 1.0
WIND 1S 2201 1.0
WIND 1S 2202 1.0
WIND 1S 2203 1.0
WIND 1S 2204 1.0
WIND 1S 2205 0.9964707641601562
WIND 1S 2206 0.9815281372070312
WIND 1S 2207 0.6801732788085938
WIND 1S 2208 0.688127197265625
WIND 1S 2209 0.6618251342773438
WIND 1S 2210 0.9854008178710938
WIND 1S 2211 0.9632942504882812
WIND 1S 2212 0.9699869384765625
WIND 1S 2213 1.0
WIND 1S 2214 0.988880615234375
WIND 1S 2215 0.9782027587890625
WIND 1S 2216 0.9752238159179687
WIND 1S 2217 0.9861728515625
WIND 1S 2218 0.9537865600585937
WIND 1S 2219 0.7955836791992188
WIND 1S 2220 0.5599956665039062
WIND 1S 2221 0.3437333679199219
WIND 1S 2222 0.26847027587890626
WIND 1S 2223 0.15003202819824218
WIND 1S 2224 0.11615968322753906
WIND 1S 2225 0.07594011688232422
WIND 1S 2226 0.0758733139038086
WIND 1S 2227 0.06327349090576172
WIND 1S 2228 0.02318402671813965
WIND 1S 2229 0.0
WIND 1S 2230 0.0
WIND 1S 2231 0.0
WIND 1S 2232 0.0
WIND 1S 2233 0.0
WIND 1S 2234 0.0
WIND 1S 2235 0.0
WIND 1S 2236 0.0024476864337921143
WIND 1S 2237 0.0
WIND 1S 2238 0.02583184814453125
WIND 1S 2239 0.03317401504516602
WIND 1S 2240 0.03473450469970703
WIND 1S 2241 0.07992915344238281
WIND 1S 2242 0.15084222412109374
WIND 1S 2243 0.17637312316894532
WIND 1S 2244 0.21502590942382813
WIND 1S 2245 0.2161580352783203
WIND 1S 2246 0.20753890991210938
WIND 1S 2247 0.23638645935058594
WIND 1S 2248 0.2745201110839844
WIND 1S 2249 0.31202288818359375
WIND 1S 2250 0.3461222839355469
WIND 1S 2251 0.33778445434570314
WIND 1S 2252 0.30509640502929686
WIND 1S 2253 0.32143841552734376
WIND 1S 2254 0.45829327392578123
WIND 1S 2255 0.19015525817871093
WIND 1S 2256 0.3341467590332031
WIND 1S 2257 0.3723349304199219
WIND 1S 2258 0.41331124877929687
WIND 1S 2259 0.492777587890625
WIND 1S 2260 0.2518259429931641
WIND 1S 2261 0.12449468231201172
WIND 1S 2262 0.07213658905029297
WIND 1S 2263 0.062085334777832034
WIND 1S 2264 0.14260275268554687
WIND 1S 2265 0.16209605407714844
WIND 1S 2266 0.09162939453125
WIND 1S 2267 0.07808208465576172
WIND 1S 2268 0.04150671005249024
WIND 1S 2269 0.19747999572753908
WIND 1S 2270 0.396010498046875
WIND 1S 2271 0.5906112060546875
WIND 1S 2272 0.9106826171875
WIND 1S 2273 0.8414234008789062
WIND 1S 2274 0.6341707153320313
WIND 1S 2275 0.6445184326171876
WIND 1S 2276 0.6895526123046875
WIND 1S 2277 0.9679194946289063
WIND 1S 2278 0.022214691162109376
WIND 1S 2279 1.0
WIND 1S 2280 0.5597595825195313
WIND 1S 2281 0.23584005737304686
WIND 1S 2282 0.09199380493164062
WIND 1S 2283 0.1334934539794922
WIND 1S 2284 0.11186188507080078
WIND 1S 2285 0.06090090942382813
WIND 1S 2286 0.015555595397949219
WIND 1S 2287 0.010660908699035644
WIND 1S 2288 0.02873335075378418
WIND 1S 2289 0.020851436614990233
WIND 1S 2290 0.05101702117919922
WIND 1S 2291 0.40234149169921873
WIND 1S 2292 0.547828369140625
WIND 1S 2293 1.0
WIND 1S 2294 1.0
WIND 1S 2295 1.0
WIND 1S 2296 1.0
WIND 1S 2297 1.0
WIND 1S 2298 1.0
WIND 1S 2299 1.0
WIND 1S 2300 0.971643310546875
WIND 1S 2301 0.84891796875
WIND 1S 2302 0.9682633666992188
WIND 1S 2303 0.9744472045898438
WIND 1S 2304 1.0
WIND 1S 2305 1.0
WIND 1S 2306 1.0
WIND 1S 2307 1.0
WIND 1S 2308 1.0
WIND 1S 2309 1.0
WIND 1S 2310 1.0
WIND 1S 2311 0.98508642578125
WIND 1S 2312 1.0
WIND 1S 2313 1.0
WIND 1S 2314 1.0
WIND 1S 2315 0.9530431518554687
WIND 1S 2316 0.9200476684570312
WIND 1S 2317 0.5557286987304687
WIND 1S 2318 0.4320606689453125
WIND 1S 2319 0.7226220092773438
WIND 1S 2320 0.31005612182617187
WIND 1S 2321 0.4040972900390625
WIND 1S 2322 0.52622412109375
WIND 1S 2323 0.6394925537109375
WIND 1S 2324 0.567961669921875
WIND 1S 2325 0.6386673583984375
WIND 1S 2326 0.7004321899414062
WIND 1S 2327 0.567484130859375
WIND 1S 2328 0.006913742542266846
WIND 1S 2329 0.045773387908935544
WIND 1S 2330 0.016873132705688475
WIND 1S 2331 0.009876545906066894
WIND 1S 2332 0.12839704895019532
WIND 1S 2333 0.445963623046875
WIND 1S 2334 0.4181643981933594
WIND 1S 2335 0.13848698425292968
WIND 1S 2336 0.0652407455444336
WIND 1S 2337 0.03063271141052246
WIND 1S 2338 0.18790609741210937
WIND 1S 2339 0.22872926330566407
WIND 1S 2340 0.10832498931884765
WIND 1S 2341 0.14621633911132811
WIND 1S 2342 0.11782791137695313
WIND 1S 2343 0.0631439552307129
WIND 1S 2344 0.040766555786132815
WIND 1S 2345 0.0261848087310791
WIND 1S 2346 0.09046520233154297
WIND 1S 2347 0.19052333068847657
WIND 1S 2348 0.21878868103027344
WIND 1S 2349 0.15139637756347657
WIND 1S 2350 0.027534690856933594
WIND 1S 2351 0.0315490665435791
WIND 1S 2352 0.01775034523010254
WIND 1S 2353 0.06554566192626952
WIND 1S 2354 0.07418379211425781
WIND 1S 2355 0.06802776336669922
WIND 1S 2356 0.10736457824707031
WIND 1S 2357 0.082294921875
WIND 1S 2358 0.24079399108886718
WIND 1S 2359 0.16648487854003907
WIND 1S 2360 0.09552884674072265
WIND 1S 2361 0.07215338134765625
WIND 1S 2362 0.06280485153198243
WIND 1S 2363 0.049888404846191406
WIND 1S 2364 0.06936312103271484
WIND 1S 2365 0.0954349594116211
WIND 1S 2366 0.07152694702148438
WIND 1S 2367 0.06594409942626953
WIND 1S 2368 0.10762761688232422
WIND 1S 2369 0.10374458312988281
WIND 1S 2370 0.08311296844482421
WIND 1S 2371 0.1884484405517578
WIND 1S 2372 0.23879342651367189
WIND 1S 2373 0.3886684875488281
WIND 1S 2374 0.4333888244628906
WIND 1S 2375 0.3420079345703125
WIND 1S 2376 0.20352426147460936
WIND 1S 2377 0.14856918334960936
WIND 1S 2378 0.2709361572265625
WIND 1S 2379 0.2570994567871094
WIND 1S 2380 0.18380630493164063
WIND 1S 2381 0.08263143157958984
WIND 1S 2382 0.08478475189208984
WIND 1S 2383 0.061717681884765625
