param be :=
BOILER 1W 2569 -0.09583407000000001
BOILER 1W 2570 -0.09583407000000001
BOILER 1W 2571 -0.09583407000000001
BOILER 1W 2572 -0.09583407000000001
BOILER 1W 2573 -0.09583407000000001
BOILER 1W 2574 -0.09583407000000001
BOILER 1W 2575 -0.09583407000000001
BOILER 1W 2576 -0.09583407000000001
BOILER 1W 2577 -0.11241747
BOILER 1W 2578 -0.11241747
BOILER 1W 2579 -0.11241747
BOILER 1W 2580 -0.11241747
BOILER 1W 2581 -0.11241747
BOILER 1W 2582 -0.11241747
BOILER 1W 2583 -0.11241747
BOILER 1W 2584 -0.11241747
BOILER 1W 2585 -0.11241747
BOILER 1W 2586 -0.11241747
BOILER 1W 2587 -0.11241747
BOILER 1W 2588 -0.11241747
BOILER 1W 2589 -0.11241747
BOILER 1W 2590 -0.09583407000000001
BOILER 1W 2591 -0.09583407000000001
BOILER 1W 2592 -0.09583407000000001
BOILER 1W 2593 -0.09583407000000001
BOILER 1W 2594 -0.09583407000000001
BOILER 1W 2595 -0.09583407000000001
BOILER 1W 2596 -0.09583407000000001
BOILER 1W 2597 -0.09583407000000001
BOILER 1W 2598 -0.09583407000000001
BOILER 1W 2599 -0.09583407000000001
BOILER 1W 2600 -0.09583407000000001
BOILER 1W 2601 -0.11241747
BOILER 1W 2602 -0.11241747
BOILER 1W 2603 -0.11241747
BOILER 1W 2604 -0.11241747
BOILER 1W 2605 -0.11241747
BOILER 1W 2606 -0.11241747
BOILER 1W 2607 -0.11241747
BOILER 1W 2608 -0.11241747
BOILER 1W 2609 -0.11241747
BOILER 1W 2610 -0.11241747
BOILER 1W 2611 -0.11241747
BOILER 1W 2612 -0.11241747
BOILER 1W 2613 -0.11241747
BOILER 1W 2614 -0.09583407000000001
BOILER 1W 2615 -0.09583407000000001
BOILER 1W 2616 -0.09583407000000001
BOILER 1W 2617 -0.09583407000000001
BOILER 1W 2618 -0.09583407000000001
BOILER 1W 2619 -0.09583407000000001
BOILER 1W 2620 -0.09583407000000001
BOILER 1W 2621 -0.09583407000000001
BOILER 1W 2622 -0.09583407000000001
BOILER 1W 2623 -0.09583407000000001
BOILER 1W 2624 -0.09583407000000001
BOILER 1W 2625 -0.11241747
BOILER 1W 2626 -0.11241747
BOILER 1W 2627 -0.11241747
BOILER 1W 2628 -0.11241747
BOILER 1W 2629 -0.11241747
BOILER 1W 2630 -0.11241747
BOILER 1W 2631 -0.11241747
BOILER 1W 2632 -0.11241747
BOILER 1W 2633 -0.11241747
BOILER 1W 2634 -0.11241747
BOILER 1W 2635 -0.11241747
BOILER 1W 2636 -0.11241747
BOILER 1W 2637 -0.11241747
BOILER 1W 2638 -0.09583407000000001
BOILER 1W 2639 -0.09583407000000001
BOILER 1W 2640 -0.09583407000000001
BOILER 1W 2641 -0.09583407000000001
BOILER 1W 2642 -0.09583407000000001
BOILER 1W 2643 -0.09583407000000001
BOILER 1W 2644 -0.09583407000000001
BOILER 1W 2645 -0.09583407000000001
BOILER 1W 2646 -0.09583407000000001
BOILER 1W 2647 -0.09583407000000001
BOILER 1W 2648 -0.09583407000000001
BOILER 1W 2649 -0.09583407000000001
BOILER 1W 2650 -0.09583407000000001
BOILER 1W 2651 -0.09583407000000001
BOILER 1W 2652 -0.09583407000000001
BOILER 1W 2653 -0.09583407000000001
BOILER 1W 2654 -0.09583407000000001
BOILER 1W 2655 -0.09583407000000001
BOILER 1W 2656 -0.09583407000000001
BOILER 1W 2657 -0.09583407000000001
BOILER 1W 2658 -0.09583407000000001
BOILER 1W 2659 -0.09583407000000001
BOILER 1W 2660 -0.09583407000000001
BOILER 1W 2661 -0.09583407000000001
BOILER 1W 2662 -0.09583407000000001
BOILER 1W 2663 -0.09583407000000001
BOILER 1W 2664 -0.09583407000000001
BOILER 1W 2665 -0.09583407000000001
BOILER 1W 2666 -0.09583407000000001
BOILER 1W 2667 -0.09583407000000001
BOILER 1W 2668 -0.09583407000000001
BOILER 1W 2669 -0.09583407000000001
BOILER 1W 2670 -0.09583407000000001
BOILER 1W 2671 -0.09583407000000001
BOILER 1W 2672 -0.09583407000000001
BOILER 1W 2673 -0.09583407000000001
BOILER 1W 2674 -0.09583407000000001
BOILER 1W 2675 -0.09583407000000001
BOILER 1W 2676 -0.09583407000000001
BOILER 1W 2677 -0.09583407000000001
BOILER 1W 2678 -0.09583407000000001
BOILER 1W 2679 -0.09583407000000001
BOILER 1W 2680 -0.09583407000000001
BOILER 1W 2681 -0.09583407000000001
BOILER 1W 2682 -0.09583407000000001
BOILER 1W 2683 -0.09583407000000001
BOILER 1W 2684 -0.09583407000000001
BOILER 1W 2685 -0.09583407000000001
BOILER 1W 2686 -0.09583407000000001
BOILER 1W 2687 -0.09583407000000001
BOILER 1W 2688 -0.09583407000000001
BOILER 1W 2689 -0.09583407000000001
BOILER 1W 2690 -0.09583407000000001
BOILER 1W 2691 -0.09583407000000001
BOILER 1W 2692 -0.09583407000000001
BOILER 1W 2693 -0.09583407000000001
BOILER 1W 2694 -0.09583407000000001
BOILER 1W 2695 -0.09583407000000001
BOILER 1W 2696 -0.09583407000000001
BOILER 1W 2697 -0.11241747
BOILER 1W 2698 -0.11241747
BOILER 1W 2699 -0.11241747
BOILER 1W 2700 -0.11241747
BOILER 1W 2701 -0.11241747
BOILER 1W 2702 -0.11241747
BOILER 1W 2703 -0.11241747
BOILER 1W 2704 -0.11241747
BOILER 1W 2705 -0.11241747
BOILER 1W 2706 -0.11241747
BOILER 1W 2707 -0.11241747
BOILER 1W 2708 -0.11241747
BOILER 1W 2709 -0.11241747
BOILER 1W 2710 -0.09583407000000001
BOILER 1W 2711 -0.09583407000000001
BOILER 1W 2712 -0.09583407000000001
BOILER 1W 2713 -0.09583407000000001
BOILER 1W 2714 -0.09583407000000001
BOILER 1W 2715 -0.09583407000000001
BOILER 1W 2716 -0.09583407000000001
BOILER 1W 2717 -0.09583407000000001
BOILER 1W 2718 -0.09583407000000001
BOILER 1W 2719 -0.09583407000000001
BOILER 1W 2720 -0.09583407000000001
BOILER 1W 2721 -0.11241747
BOILER 1W 2722 -0.11241747
BOILER 1W 2723 -0.11241747
BOILER 1W 2724 -0.11241747
BOILER 1W 2725 -0.11241747
BOILER 1W 2726 -0.11241747
BOILER 1W 2727 -0.11241747
BOILER 1W 2728 -0.11241747
BOILER 1W 2729 -0.11241747
BOILER 1W 2730 -0.11241747
BOILER 1W 2731 -0.11241747
BOILER 1W 2732 -0.11241747
BOILER 1W 2733 -0.11241747
BOILER 1W 2734 -0.09583407000000001
BOILER 1W 2735 -0.09583407000000001
BOILER 1W 2736 -0.09583407000000001
BOILER 1W 2737 -0.09583407000000001
BOILER 1W 2738 -0.09583407000000001
BOILER 1W 2739 -0.09583407000000001
BOILER 1W 2740 -0.09583407000000001
BOILER 1W 2741 -0.09583407000000001
BOILER 1W 2742 -0.09583407000000001
BOILER 1W 2743 -0.09583407000000001
BOILER 1W 2744 -0.09583407000000001
BOILER 1W 2745 -0.11241747
BOILER 1W 2746 -0.11241747
BOILER 1W 2747 -0.11241747
BOILER 1W 2748 -0.11241747
BOILER 1W 2749 -0.11241747
BOILER 1W 2750 -0.11241747
BOILER 1W 2751 -0.11241747
BOILER 1W 2752 -0.11241747
BOILER 1W 2753 -0.11241747
BOILER 1W 2754 -0.11241747
BOILER 1W 2755 -0.11241747
BOILER 1W 2756 -0.11241747
BOILER 1W 2757 -0.11241747
BOILER 1W 2758 -0.09583407000000001
BOILER 1W 2759 -0.09583407000000001
BOILER 1W 2760 -0.09583407000000001
BOILER 1W 2761 -0.09583407000000001
BOILER 1W 2762 -0.09583407000000001
BOILER 1W 2763 -0.09583407000000001
BOILER 1W 2764 -0.09583407000000001
BOILER 1W 2765 -0.09583407000000001
BOILER 1W 2766 -0.09583407000000001
BOILER 1W 2767 -0.09583407000000001
BOILER 1W 2768 -0.09583407000000001
BOILER 1W 2769 -0.11241747
BOILER 1W 2770 -0.11241747
BOILER 1W 2771 -0.11241747
BOILER 1W 2772 -0.11241747
BOILER 1W 2773 -0.11241747
BOILER 1W 2774 -0.11241747
BOILER 1W 2775 -0.11241747
BOILER 1W 2776 -0.11241747
BOILER 1W 2777 -0.11241747
BOILER 1W 2778 -0.11241747
BOILER 1W 2779 -0.11241747
BOILER 1W 2780 -0.11241747
BOILER 1W 2781 -0.11241747
BOILER 1W 2782 -0.09583407000000001
BOILER 1W 2783 -0.09583407000000001
BOILER 1W 2784 -0.09583407000000001
BOILER 1W 2785 -0.09583407000000001
BOILER 1W 2786 -0.09583407000000001
BOILER 1W 2787 -0.09583407000000001
BOILER 1W 2788 -0.09583407000000001
BOILER 1W 2789 -0.09583407000000001
BOILER 1W 2790 -0.09583407000000001
BOILER 1W 2791 -0.09583407000000001
BOILER 1W 2792 -0.09583407000000001
BOILER 1W 2793 -0.11241747
BOILER 1W 2794 -0.11241747
BOILER 1W 2795 -0.11241747
BOILER 1W 2796 -0.11241747
BOILER 1W 2797 -0.11241747
BOILER 1W 2798 -0.11241747
BOILER 1W 2799 -0.11241747
BOILER 1W 2800 -0.11241747
BOILER 1W 2801 -0.11241747
BOILER 1W 2802 -0.11241747
BOILER 1W 2803 -0.11241747
BOILER 1W 2804 -0.11241747
BOILER 1W 2805 -0.11241747
BOILER 1W 2806 -0.09583407000000001
BOILER 1W 2807 -0.09583407000000001
BOILER 1W 2808 -0.09583407000000001
BOILER 1W 2809 -0.09583407000000001
BOILER 1W 2810 -0.09583407000000001
BOILER 1W 2811 -0.09583407000000001
BOILER 1W 2812 -0.09583407000000001
BOILER 1W 2813 -0.09583407000000001
BOILER 1W 2814 -0.09583407000000001
BOILER 1W 2815 -0.09583407000000001
BOILER 1W 2816 -0.09583407000000001
BOILER 1W 2817 -0.09583407000000001
BOILER 1W 2818 -0.09583407000000001
BOILER 1W 2819 -0.09583407000000001
BOILER 1W 2820 -0.09583407000000001
BOILER 1W 2821 -0.09583407000000001
BOILER 1W 2822 -0.09583407000000001
BOILER 1W 2823 -0.09583407000000001
BOILER 1W 2824 -0.09583407000000001
BOILER 1W 2825 -0.09583407000000001
BOILER 1W 2826 -0.09583407000000001
BOILER 1W 2827 -0.09583407000000001
BOILER 1W 2828 -0.09583407000000001
BOILER 1W 2829 -0.09583407000000001
BOILER 1W 2830 -0.09583407000000001
BOILER 1W 2831 -0.09583407000000001
BOILER 1W 2832 -0.09583407000000001
BOILER 1W 2833 -0.09583407000000001
BOILER 1W 2834 -0.09583407000000001
BOILER 1W 2835 -0.09583407000000001
BOILER 1W 2836 -0.09583407000000001
BOILER 1W 2837 -0.09583407000000001
BOILER 1W 2838 -0.09583407000000001
BOILER 1W 2839 -0.09583407000000001
BOILER 1W 2840 -0.09583407000000001
BOILER 1W 2841 -0.09583407000000001
BOILER 1W 2842 -0.09583407000000001
BOILER 1W 2843 -0.09583407000000001
BOILER 1W 2844 -0.09583407000000001
BOILER 1W 2845 -0.09583407000000001
BOILER 1W 2846 -0.09583407000000001
BOILER 1W 2847 -0.09583407000000001
BOILER 1W 2848 -0.09583407000000001
BOILER 1W 2849 -0.09583407000000001
BOILER 1W 2850 -0.09583407000000001
BOILER 1W 2851 -0.09583407000000001
BOILER 1W 2852 -0.09583407000000001
BOILER 1W 2853 -0.09583407000000001
BOILER 1W 2854 -0.09583407000000001
BOILER 1W 2855 -0.09583407000000001
BOILER 1W 2856 -0.09583407000000001
BOILER 1W 2857 -0.09583407000000001
BOILER 1W 2858 -0.09583407000000001
BOILER 1W 2859 -0.09583407000000001
BOILER 1W 2860 -0.09583407000000001
BOILER 1W 2861 -0.09583407000000001
BOILER 1W 2862 -0.09583407000000001
BOILER 1W 2863 -0.09583407000000001
BOILER 1W 2864 -0.09583407000000001
BOILER 1W 2865 -0.11241747
BOILER 1W 2866 -0.11241747
BOILER 1W 2867 -0.11241747
BOILER 1W 2868 -0.11241747
BOILER 1W 2869 -0.11241747
BOILER 1W 2870 -0.11241747
BOILER 1W 2871 -0.11241747
BOILER 1W 2872 -0.11241747
BOILER 1W 2873 -0.11241747
BOILER 1W 2874 -0.11241747
BOILER 1W 2875 -0.11241747
BOILER 1W 2876 -0.11241747
BOILER 1W 2877 -0.11241747
BOILER 1W 2878 -0.09583407000000001
BOILER 1W 2879 -0.09583407000000001
BOILER 1W 2880 -0.09583407000000001
BOILER 1W 2881 -0.08828163
BOILER 1W 2882 -0.08828163
BOILER 1W 2883 -0.08828163
BOILER 1W 2884 -0.08828163
BOILER 1W 2885 -0.08828163
BOILER 1W 2886 -0.08828163
BOILER 1W 2887 -0.08828163
BOILER 1W 2888 -0.08828163
BOILER 1W 2889 -0.11871117
BOILER 1W 2890 -0.11871117
BOILER 1W 2891 -0.11871117
BOILER 1W 2892 -0.11871117
BOILER 1W 2893 -0.16467516
BOILER 1W 2894 -0.16467516
BOILER 1W 2895 -0.16467516
BOILER 1W 2896 -0.16467516
BOILER 1W 2897 -0.16467516
BOILER 1W 2898 -0.16467516
BOILER 1W 2899 -0.11871117
BOILER 1W 2900 -0.11871117
BOILER 1W 2901 -0.11871117
BOILER 1W 2902 -0.08828163
BOILER 1W 2903 -0.08828163
BOILER 1W 2904 -0.08828163
BOILER 1W 2905 -0.08828163
BOILER 1W 2906 -0.08828163
BOILER 1W 2907 -0.08828163
BOILER 1W 2908 -0.08828163
BOILER 1W 2909 -0.08828163
BOILER 1W 2910 -0.08828163
BOILER 1W 2911 -0.08828163
BOILER 1W 2912 -0.08828163
BOILER 1W 2913 -0.11871117
BOILER 1W 2914 -0.11871117
BOILER 1W 2915 -0.11871117
BOILER 1W 2916 -0.11871117
BOILER 1W 2917 -0.16467516
BOILER 1W 2918 -0.16467516
BOILER 1W 2919 -0.16467516
BOILER 1W 2920 -0.16467516
BOILER 1W 2921 -0.16467516
BOILER 1W 2922 -0.16467516
BOILER 1W 2923 -0.11871117
BOILER 1W 2924 -0.11871117
BOILER 1W 2925 -0.11871117
BOILER 1W 2926 -0.08828163
BOILER 1W 2927 -0.08828163
BOILER 1W 2928 -0.08828163
BOILER 1W 2929 -0.08828163
BOILER 1W 2930 -0.08828163
BOILER 1W 2931 -0.08828163
BOILER 1W 2932 -0.08828163
BOILER 1W 2933 -0.08828163
BOILER 1W 2934 -0.08828163
BOILER 1W 2935 -0.08828163
BOILER 1W 2936 -0.08828163
BOILER 1W 2937 -0.11871117
BOILER 1W 2938 -0.11871117
BOILER 1W 2939 -0.11871117
BOILER 1W 2940 -0.11871117
BOILER 1W 2941 -0.16467516
BOILER 1W 2942 -0.16467516
BOILER 1W 2943 -0.16467516
BOILER 1W 2944 -0.16467516
BOILER 1W 2945 -0.16467516
BOILER 1W 2946 -0.16467516
BOILER 1W 2947 -0.11871117
BOILER 1W 2948 -0.11871117
BOILER 1W 2949 -0.11871117
BOILER 1W 2950 -0.08828163
BOILER 1W 2951 -0.08828163
BOILER 1W 2952 -0.08828163
BOILER 1W 2953 -0.08828163
BOILER 1W 2954 -0.08828163
BOILER 1W 2955 -0.08828163
BOILER 1W 2956 -0.08828163
BOILER 1W 2957 -0.08828163
BOILER 1W 2958 -0.08828163
BOILER 1W 2959 -0.08828163
BOILER 1W 2960 -0.08828163
BOILER 1W 2961 -0.11871117
BOILER 1W 2962 -0.11871117
BOILER 1W 2963 -0.11871117
BOILER 1W 2964 -0.11871117
BOILER 1W 2965 -0.16467516
BOILER 1W 2966 -0.16467516
BOILER 1W 2967 -0.16467516
BOILER 1W 2968 -0.16467516
BOILER 1W 2969 -0.16467516
BOILER 1W 2970 -0.16467516
BOILER 1W 2971 -0.11871117
BOILER 1W 2972 -0.11871117
BOILER 1W 2973 -0.11871117
BOILER 1W 2974 -0.08828163
BOILER 1W 2975 -0.08828163
BOILER 1W 2976 -0.08828163
BOILER 1W 2977 -0.08828163
BOILER 1W 2978 -0.08828163
BOILER 1W 2979 -0.08828163
BOILER 1W 2980 -0.08828163
BOILER 1W 2981 -0.08828163
BOILER 1W 2982 -0.08828163
BOILER 1W 2983 -0.08828163
BOILER 1W 2984 -0.08828163
BOILER 1W 2985 -0.08828163
BOILER 1W 2986 -0.08828163
BOILER 1W 2987 -0.08828163
BOILER 1W 2988 -0.08828163
BOILER 1W 2989 -0.08828163
BOILER 1W 2990 -0.08828163
BOILER 1W 2991 -0.08828163
BOILER 1W 2992 -0.08828163
BOILER 1W 2993 -0.08828163
BOILER 1W 2994 -0.08828163
BOILER 1W 2995 -0.08828163
BOILER 1W 2996 -0.08828163
BOILER 1W 2997 -0.08828163
BOILER 1W 2998 -0.08828163
BOILER 1W 2999 -0.08828163
BOILER 1W 3000 -0.08828163
BOILER 1W 3001 -0.08828163
BOILER 1W 3002 -0.08828163
BOILER 1W 3003 -0.08828163
BOILER 1W 3004 -0.08828163
BOILER 1W 3005 -0.08828163
BOILER 1W 3006 -0.08828163
BOILER 1W 3007 -0.08828163
BOILER 1W 3008 -0.08828163
BOILER 1W 3009 -0.08828163
BOILER 1W 3010 -0.08828163
BOILER 1W 3011 -0.08828163
BOILER 1W 3012 -0.08828163
BOILER 1W 3013 -0.08828163
BOILER 1W 3014 -0.08828163
BOILER 1W 3015 -0.08828163
BOILER 1W 3016 -0.08828163
BOILER 1W 3017 -0.08828163
BOILER 1W 3018 -0.08828163
BOILER 1W 3019 -0.08828163
BOILER 1W 3020 -0.08828163
BOILER 1W 3021 -0.08828163
BOILER 1W 3022 -0.08828163
BOILER 1W 3023 -0.08828163
BOILER 1W 3024 -0.08828163
BOILER 1W 3025 -0.08828163
BOILER 1W 3026 -0.08828163
BOILER 1W 3027 -0.08828163
BOILER 1W 3028 -0.08828163
BOILER 1W 3029 -0.08828163
BOILER 1W 3030 -0.08828163
BOILER 1W 3031 -0.08828163
BOILER 1W 3032 -0.08828163
BOILER 1W 3033 -0.11871117
BOILER 1W 3034 -0.11871117
BOILER 1W 3035 -0.11871117
BOILER 1W 3036 -0.11871117
BOILER 1W 3037 -0.16467516
BOILER 1W 3038 -0.16467516
BOILER 1W 3039 -0.16467516
BOILER 1W 3040 -0.16467516
BOILER 1W 3041 -0.16467516
BOILER 1W 3042 -0.16467516
BOILER 1W 3043 -0.11871117
BOILER 1W 3044 -0.11871117
BOILER 1W 3045 -0.11871117
BOILER 1W 3046 -0.08828163
BOILER 1W 3047 -0.08828163
BOILER 1W 3048 -0.08828163
BOILER 1W 3049 -0.08828163
BOILER 1W 3050 -0.08828163
BOILER 1W 3051 -0.08828163
BOILER 1W 3052 -0.08828163
BOILER 1W 3053 -0.08828163
BOILER 1W 3054 -0.08828163
BOILER 1W 3055 -0.08828163
BOILER 1W 3056 -0.08828163
BOILER 1W 3057 -0.11871117
BOILER 1W 3058 -0.11871117
BOILER 1W 3059 -0.11871117
BOILER 1W 3060 -0.11871117
BOILER 1W 3061 -0.16467516
BOILER 1W 3062 -0.16467516
BOILER 1W 3063 -0.16467516
BOILER 1W 3064 -0.16467516
BOILER 1W 3065 -0.16467516
BOILER 1W 3066 -0.16467516
BOILER 1W 3067 -0.11871117
BOILER 1W 3068 -0.11871117
BOILER 1W 3069 -0.11871117
BOILER 1W 3070 -0.08828163
BOILER 1W 3071 -0.08828163
BOILER 1W 3072 -0.08828163
BOILER 1W 3073 -0.08828163
BOILER 1W 3074 -0.08828163
BOILER 1W 3075 -0.08828163
BOILER 1W 3076 -0.08828163
BOILER 1W 3077 -0.08828163
BOILER 1W 3078 -0.08828163
BOILER 1W 3079 -0.08828163
BOILER 1W 3080 -0.08828163
BOILER 1W 3081 -0.11871117
BOILER 1W 3082 -0.11871117
BOILER 1W 3083 -0.11871117
BOILER 1W 3084 -0.11871117
BOILER 1W 3085 -0.16467516
BOILER 1W 3086 -0.16467516
BOILER 1W 3087 -0.16467516
BOILER 1W 3088 -0.16467516
BOILER 1W 3089 -0.16467516
BOILER 1W 3090 -0.16467516
BOILER 1W 3091 -0.11871117
BOILER 1W 3092 -0.11871117
BOILER 1W 3093 -0.11871117
BOILER 1W 3094 -0.08828163
BOILER 1W 3095 -0.08828163
BOILER 1W 3096 -0.08828163
BOILER 1W 3097 -0.08828163
BOILER 1W 3098 -0.08828163
BOILER 1W 3099 -0.08828163
BOILER 1W 3100 -0.08828163
BOILER 1W 3101 -0.08828163
BOILER 1W 3102 -0.08828163
BOILER 1W 3103 -0.08828163
BOILER 1W 3104 -0.08828163
BOILER 1W 3105 -0.11871117
BOILER 1W 3106 -0.11871117
BOILER 1W 3107 -0.11871117
BOILER 1W 3108 -0.11871117
BOILER 1W 3109 -0.16467516
BOILER 1W 3110 -0.16467516
BOILER 1W 3111 -0.16467516
BOILER 1W 3112 -0.16467516
BOILER 1W 3113 -0.16467516
BOILER 1W 3114 -0.16467516
BOILER 1W 3115 -0.11871117
BOILER 1W 3116 -0.11871117
BOILER 1W 3117 -0.11871117
BOILER 1W 3118 -0.08828163
BOILER 1W 3119 -0.08828163
BOILER 1W 3120 -0.08828163
BOILER 1W 3121 -0.08828163
BOILER 1W 3122 -0.08828163
BOILER 1W 3123 -0.08828163
BOILER 1W 3124 -0.08828163
BOILER 1W 3125 -0.08828163
BOILER 1W 3126 -0.08828163
BOILER 1W 3127 -0.08828163
BOILER 1W 3128 -0.08828163
BOILER 1W 3129 -0.11871117
BOILER 1W 3130 -0.11871117
BOILER 1W 3131 -0.11871117
BOILER 1W 3132 -0.11871117
BOILER 1W 3133 -0.16467516
BOILER 1W 3134 -0.16467516
BOILER 1W 3135 -0.16467516
BOILER 1W 3136 -0.16467516
BOILER 1W 3137 -0.16467516
BOILER 1W 3138 -0.16467516
BOILER 1W 3139 -0.11871117
BOILER 1W 3140 -0.11871117
BOILER 1W 3141 -0.11871117
BOILER 1W 3142 -0.08828163
BOILER 1W 3143 -0.08828163
BOILER 1W 3144 -0.08828163
BOILER 1W 3145 -0.08828163
BOILER 1W 3146 -0.08828163
BOILER 1W 3147 -0.08828163
BOILER 1W 3148 -0.08828163
BOILER 1W 3149 -0.08828163
BOILER 1W 3150 -0.08828163
BOILER 1W 3151 -0.08828163
BOILER 1W 3152 -0.08828163
BOILER 1W 3153 -0.08828163
BOILER 1W 3154 -0.08828163
BOILER 1W 3155 -0.08828163
BOILER 1W 3156 -0.08828163
BOILER 1W 3157 -0.08828163
BOILER 1W 3158 -0.08828163
BOILER 1W 3159 -0.08828163
BOILER 1W 3160 -0.08828163
BOILER 1W 3161 -0.08828163
BOILER 1W 3162 -0.08828163
BOILER 1W 3163 -0.08828163
BOILER 1W 3164 -0.08828163
BOILER 1W 3165 -0.08828163
BOILER 1W 3166 -0.08828163
BOILER 1W 3167 -0.08828163
BOILER 1W 3168 -0.08828163
BOILER 1W 3169 -0.08828163
BOILER 1W 3170 -0.08828163
BOILER 1W 3171 -0.08828163
BOILER 1W 3172 -0.08828163
BOILER 1W 3173 -0.08828163
BOILER 1W 3174 -0.08828163
BOILER 1W 3175 -0.08828163
BOILER 1W 3176 -0.08828163
BOILER 1W 3177 -0.08828163
BOILER 1W 3178 -0.08828163
BOILER 1W 3179 -0.08828163
BOILER 1W 3180 -0.08828163
BOILER 1W 3181 -0.08828163
BOILER 1W 3182 -0.08828163
BOILER 1W 3183 -0.08828163
BOILER 1W 3184 -0.08828163
BOILER 1W 3185 -0.08828163
BOILER 1W 3186 -0.08828163
BOILER 1W 3187 -0.08828163
BOILER 1W 3188 -0.08828163
BOILER 1W 3189 -0.08828163
BOILER 1W 3190 -0.08828163
BOILER 1W 3191 -0.08828163
BOILER 1W 3192 -0.08828163
BOILER 1W 3193 -0.08828163
BOILER 1W 3194 -0.08828163
BOILER 1W 3195 -0.08828163
BOILER 1W 3196 -0.08828163
BOILER 1W 3197 -0.08828163
BOILER 1W 3198 -0.08828163
BOILER 1W 3199 -0.08828163
BOILER 1W 3200 -0.08828163
BOILER 1W 3201 -0.11871117
BOILER 1W 3202 -0.11871117
BOILER 1W 3203 -0.11871117
BOILER 1W 3204 -0.11871117
BOILER 1W 3205 -0.16467516
BOILER 1W 3206 -0.16467516
BOILER 1W 3207 -0.16467516
BOILER 1W 3208 -0.16467516
BOILER 1W 3209 -0.16467516
BOILER 1W 3210 -0.16467516
BOILER 1W 3211 -0.11871117
BOILER 1W 3212 -0.11871117
BOILER 1W 3213 -0.11871117
BOILER 1W 3214 -0.08828163
BOILER 1W 3215 -0.08828163
BOILER 1W 3216 -0.08828163
BOILER 1W 3217 -0.08828163
BOILER 1W 3218 -0.08828163
BOILER 1W 3219 -0.08828163
BOILER 1W 3220 -0.08828163
BOILER 1W 3221 -0.08828163
BOILER 1W 3222 -0.08828163
BOILER 1W 3223 -0.08828163
BOILER 1W 3224 -0.08828163
BOILER 1W 3225 -0.11871117
BOILER 1W 3226 -0.11871117
BOILER 1W 3227 -0.11871117
BOILER 1W 3228 -0.11871117
BOILER 1W 3229 -0.16467516
BOILER 1W 3230 -0.16467516
BOILER 1W 3231 -0.16467516
BOILER 1W 3232 -0.16467516
BOILER 1W 3233 -0.16467516
BOILER 1W 3234 -0.16467516
BOILER 1W 3235 -0.11871117
BOILER 1W 3236 -0.11871117
BOILER 1W 3237 -0.11871117
BOILER 1W 3238 -0.08828163
BOILER 1W 3239 -0.08828163
BOILER 1W 3240 -0.08828163
BOILER 1W 3241 -0.08828163
BOILER 1W 3242 -0.08828163
BOILER 1W 3243 -0.08828163
BOILER 1W 3244 -0.08828163
BOILER 1W 3245 -0.08828163
BOILER 1W 3246 -0.08828163
BOILER 1W 3247 -0.08828163
BOILER 1W 3248 -0.08828163
BOILER 1W 3249 -0.11871117
BOILER 1W 3250 -0.11871117
BOILER 1W 3251 -0.11871117
BOILER 1W 3252 -0.11871117
BOILER 1W 3253 -0.16467516
BOILER 1W 3254 -0.16467516
BOILER 1W 3255 -0.16467516
BOILER 1W 3256 -0.16467516
BOILER 1W 3257 -0.16467516
BOILER 1W 3258 -0.16467516
BOILER 1W 3259 -0.11871117
BOILER 1W 3260 -0.11871117
BOILER 1W 3261 -0.11871117
BOILER 1W 3262 -0.08828163
BOILER 1W 3263 -0.08828163
BOILER 1W 3264 -0.08828163
BOILER 1W 3265 -0.08828163
BOILER 1W 3266 -0.08828163
BOILER 1W 3267 -0.08828163
BOILER 1W 3268 -0.08828163
BOILER 1W 3269 -0.08828163
BOILER 1W 3270 -0.08828163
BOILER 1W 3271 -0.08828163
BOILER 1W 3272 -0.08828163
BOILER 1W 3273 -0.11871117
BOILER 1W 3274 -0.11871117
BOILER 1W 3275 -0.11871117
BOILER 1W 3276 -0.11871117
BOILER 1W 3277 -0.16467516
BOILER 1W 3278 -0.16467516
BOILER 1W 3279 -0.16467516
BOILER 1W 3280 -0.16467516
BOILER 1W 3281 -0.16467516
BOILER 1W 3282 -0.16467516
BOILER 1W 3283 -0.11871117
BOILER 1W 3284 -0.11871117
BOILER 1W 3285 -0.11871117
BOILER 1W 3286 -0.08828163
BOILER 1W 3287 -0.08828163
BOILER 1W 3288 -0.08828163
BOILER 1W 3289 -0.08828163
BOILER 1W 3290 -0.08828163
BOILER 1W 3291 -0.08828163
BOILER 1W 3292 -0.08828163
BOILER 1W 3293 -0.08828163
BOILER 1W 3294 -0.08828163
BOILER 1W 3295 -0.08828163
BOILER 1W 3296 -0.08828163
BOILER 1W 3297 -0.11871117
BOILER 1W 3298 -0.11871117
BOILER 1W 3299 -0.11871117
BOILER 1W 3300 -0.11871117
BOILER 1W 3301 -0.16467516
BOILER 1W 3302 -0.16467516
BOILER 1W 3303 -0.16467516
BOILER 1W 3304 -0.16467516
BOILER 1W 3305 -0.16467516
BOILER 1W 3306 -0.16467516
BOILER 1W 3307 -0.11871117
BOILER 1W 3308 -0.11871117
BOILER 1W 3309 -0.11871117
BOILER 1W 3310 -0.08828163
BOILER 1W 3311 -0.08828163
BOILER 1W 3312 -0.08828163
BOILER 1W 3313 -0.08828163
